ID_COTA;CODIGO_GRUPO;CODIGO_COTA;VERSAO;NUMERO_CONTRATO;CODIGO_PLANO_VENDA;NOME_PLANO_VENDA;SEGMENTO;VL_BEM_ADESAO;VL_BEM_ATUAL;CODIGO_BEM;DESCRICAO_BEM;DT_VENDA;DT_ADESAO;DT_CADASTRO;DT_PAGTO_PRIMEIRA_PARCELA;UF_CLIENTE;SITUACAO_GRUPO;DATA_CANCELAMENTO;CODIGO_REPRESENTANTE;CGC_CPF_REPRESENTANTE;Representante;CODIGO_EQUIPE;Equipe;CODIGO_FILIAL_VENDA;Filial;QTD_Parcela_Paga;COBRANCA_QT_PC_ATRASO;COBRANCA_QT_DIAS_ATRASO;COBRANCA_VALOR_COBRANCA;COBRANCA_VALOR_FUNDO_COMUM;COBRANCA_VALOR_TAXA_ADM;COBRANCA_VALOR_FUNDO_RESERVA;COBRANCA_VALOR_SEGURO_VIDA;COBRANCA_VALOR_MULTA;COBRANCA_DATA_SITUACAO;COBRANCA_CODIGO_SITUACAO;CONTEMPLACAO_DATA_CONTEMPLACAO;CONTEMPLACAO_PERCENTUAL_LANCE;CONTEMPLACAO_PARCELAS_LANCE;CONTEMPLACAO_MODALIDADE;CONTEMPLACAO_DESCRICAO_MODALIDADE;CONTEMPLACAO_LANCE_QUITACAO;CONTEMPLACAO_VALOR_LANCE;CONTEMPLACAO_VALOR_CREDITO;MOTIVO_CANCELAMENTO;DT_MTVO_CANCE;VALOR_FUNDO_COMUM_PAGO;VALOR_FUNDO_RESERVA_PAGO;VALOR_JUROS_PAGO;VALOR_TAXA_ADMINISTRACAO_PAGO;VALOR_SEGURO_PAGO;PERCENTUAL_TAXA_ADMINISTRACAO_TOTAL;PERCENTUAL_FUNDO_RESERVA_TOTAL;TIPO_REP;DT_CONTABILIZACAO_PARC1;Prazo_Cota
487281;314;960;0;22134574;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;20000;20000;9106;CARTA DE CRÉDITO - MOTO 20;29/01/2026;29/01/2026;29/01/2026;30/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;29/01/2026 00:00;N00;;;;;;;;;;;34;4,88;0;270;23,56;25;2;GFT - REPRESENTANTE;02/02/2026 00:00;82
487352;800;218;0;22134639;918;TAB PESADOS ;CAMINHOES / ONIBUS;135623,31;135623,31;3037;CARTA DE CRÉDITO 100-CAMINHÃO;29/01/2026;29/01/2026;29/01/2026;30/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;29/01/2026 00:00;N00;;;;;;;;;;;144,84;24,01;0;1247,74;0;18;2;GFT - REPRESENTANTE;02/02/2026 00:00;113
487405;1048;2552;0;22134690;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;30000;30000;3592;CREDITO AUTO 30;29/01/2026;29/01/2026;29/01/2026;29/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;29/01/2026 00:00;N00;;;;;;;;;;;52,5;7,5;0;405;22,99;22;2;GFT - REPRESENTANTE;30/01/2026 00:00;80
488182;800;124;0;22135426;935;TAB PESADOS RED - WL GFT;CAMINHOES / ONIBUS;135623,31;135623,31;3037;CARTA DE CRÉDITO 100-CAMINHÃO;03/02/2026;03/02/2026;03/02/2026;05/02/2026;PI;ANDAMENTO;;003208;55098945000180;LIFEBANK INSTITUICAO DE PAGAMENTOS LTDA;3208;LIFEBANK - GFT;18;SANDRO;1;;;;;;;;;03/02/2026 00:00;N00;;;;;;;;;;;138,47;24,01;0;569,62;0;18;2;GFT - REPRESENTANTE;06/02/2026 00:00;113
489072;314;999;0;22136247;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;22000;22000;9108;CARTA DE CRÉDITO - MOTO 22;06/02/2026;06/02/2026;06/02/2026;;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;;0;0;364,25;38,98;309,6;5,6;10,07;0;06/02/2026 00:00;N00;;;;;;;;;;;;;;;;;;GFT - REPRESENTANTE;;82
489220;608;1328;0;22136395;711;TAB IMOVEL LINEAR S/ ESTORNO;IMOVEIS ;157761,45;157761,46;3071;CARTA DE CREDITO 115 - IMOVEL;07/02/2026;07/02/2026;07/02/2026;;AM;ANDAMENTO;;004123;30866485000161;PAMELA MATIAS DA SILVA VENDAS 3;3970;PAMELA - GFT ;18;SANDRO;;0;0;1444,12;405,6;946,57;22,56;69,39;0;07/02/2026 00:00;N00;;;;;;;;;;;;;;;;;;GFT - REPRESENTANTE VENDA;;140
488209;1045;416;0;22135453;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;64765,2;64765,2;3540;CREDITO AUTO 62;03/02/2026;03/02/2026;03/02/2026;03/02/2026;BA;ANDAMENTO;;004027;26463423000131;JONE RIVES RAMOS ALECRIM vendas 1;3044;GFT PROMOTORA - GFT;18;SANDRO;1;;;;;;;;;03/02/2026 00:00;N00;;;;;;;;;;;131,5;18,01;0;412,71;28,72;21;2;GFT - REPRESENTANTE VENDA;05/02/2026 00:00;71
488574;1048;827;0;22135809;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;30000;30000;3592;CREDITO AUTO 30;05/02/2026;05/02/2026;05/02/2026;06/02/2026;MS;ANDAMENTO;;004082;12345678909;GFT PROMOTORA DE VENDAS LTDA***venda 256;3044;GFT PROMOTORA - GFT;18;SANDRO;1;;;;;;;;;05/02/2026 00:00;N00;;;;;;;;;;;23,73;7,5;0;205,02;13,41;22;2;GFT - VENDA;09/02/2026 00:00;80
488641;1044;141;0;22135865;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;104000;104000;3528;CREDITO AUTO 100;05/02/2026;05/02/2026;05/02/2026;05/02/2026;PI;ANDAMENTO;;003208;55098945000180;LIFEBANK INSTITUICAO DE PAGAMENTOS LTDA;3208;LIFEBANK - GFT;18;SANDRO;1;;;;;;;;;05/02/2026 00:00;N00;;;;;;;;;;;103,58;30,16;0;800,8;45,74;20;2;GFT - REPRESENTANTE;05/02/2026 00:00;69
489033;1041;645;0;22136208;968;TAB AUTOS  ATÉ 70M RED;AUTOMOVEIS;50497,84;50497,84;3345;CREDITO AUTO 46;06/02/2026;06/02/2026;06/02/2026;;SP;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;;0;0;535,46;102,81;393,88;16,56;22,21;0;06/02/2026 00:00;N00;;;;;;;;;;;;;;;;;;GFT - WHITE LABEL;;61
474393;610;508;0;22122390;780;IMOVEL LINEAR - RED ;IMOVEIS ;329333,75;329333,75;3395;CRÉDITO IMÓVEL 300;18/11/2025;18/11/2025;18/11/2025;18/11/2025;PE;ANDAMENTO;;003478;70182571000170;PORTAL NEGOCIOS E SOLUCOES CORRETORA DE ;3478;PORTAL;18;SANDRO;3;;;;;;;;;15/01/2026 00:00;N00;;;;;;;;;;;448,68;108,04;0,76;2822,47;285,53;21;2;GFT FILIAL-REPRESENTANTE;19/11/2025 00:00;180
475108;1045;805;0;22123075;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;71032,8;71032,8;3543;CREDITO AUTO 68;21/11/2025;21/11/2025;21/11/2025;21/11/2025;PE;ANDAMENTO;;003926;12345678909;GFT PROMOTORA DE VENDAS LTDA**vendas 228;3044;GFT PROMOTORA - GFT;18;SANDRO;3;;;;;;;;;21/11/2025 00:00;N00;;;;;;;;;;;461,43;62,31;0;3806,39;175,61;21;2;GFT - VENDA;24/11/2025 00:00;74
475236;800;207;0;22123203;918;TAB PESADOS ;CAMINHOES / ONIBUS;189872,66;189872,66;3041;CARTA DE CRÉDITO 140-CAMINHÃO;22/11/2025;22/11/2025;22/11/2025;24/11/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;1;29;1981,28;201,45;1746,79;33,04;0;0;16/01/2026 00:00;SC1;;;;;;;;;;;202,78;33,04;0;1746,83;0;18;2;GFT - REPRESENTANTE;25/11/2025 00:00;115
475445;1033;79;0;22123410;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;50059,58;50059,58;3174;CRÉDITO AUTO 44;24/11/2025;24/11/2025;24/11/2025;25/11/2025;PE;ANDAMENTO;;003094;01003229000142;INFINITE CORRETORA DE CREDITO LTDA;3094;INFINITE CREDITO - GFT;18;SANDRO;1;1;29;694,48;260,31;390,46;22,23;21,48;0;13/01/2026 00:00;NN1;;;;;;;;;;;260,31;22,23;0;390,46;21,48;17;2;GFT FILIAL-REPRESENTANTE;26/11/2025 00:00;45
475748;1044;295;0;22123684;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;100880;100880;3525;CREDITO AUTO 97;25/11/2025;25/11/2025;25/11/2025;25/11/2025;PE;ANDAMENTO;;003926;12345678909;GFT PROMOTORA DE VENDAS LTDA**vendas 228;3044;GFT PROMOTORA - GFT;18;SANDRO;2;;;;;;;;;25/11/2025 00:00;N00;19/01/2026;62,8;4;LL;Lance Livre;NÃO;63353;100880;;;59713,41;503,13;0;4912,55;89,46;21;2;GFT - VENDA;26/11/2025 00:00;71
476461;610;9953;0;22124382;780;IMOVEL LINEAR - RED ;IMOVEIS ;263467;263467;3389;CRÉDITO IMÓVEL 240;08/12/2025;08/12/2025;28/11/2025;08/12/2025;SP;ANDAMENTO;;003478;70182571000170;PORTAL NEGOCIOS E SOLUCOES CORRETORA DE ;3478;PORTAL;18;SANDRO;1;1;29;1036,83;126,46;764,03;29,51;116,83;0;13/01/2026 00:00;NN1;;;;;;;;;;;126,46;29,51;0;764,03;116,83;21;2;GFT FILIAL-REPRESENTANTE;09/12/2025 00:00;179
476596;1045;3;0;22124495;689;TAB AUTO WL RED FUNCIONARIO;AUTOMOVEIS;41784;41784;3529;CREDITO AUTO 40;28/11/2025;28/11/2025;28/11/2025;28/11/2025;BA;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;3;;;;;;;;;28/11/2025 00:00;N00;;;;;;;;;;;446,72;33,36;0;486,77;33,61;12;2;GFT - WHITE LABEL;01/12/2025 00:00;73
476693;1046;360;0;22124587;689;TAB AUTO WL RED FUNCIONARIO;AUTOMOVEIS;40000;40000;3550;CREDITO AUTO 40;28/11/2025;28/11/2025;28/11/2025;29/11/2025;BA;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;2;;;;;;;;;28/11/2025 00:00;N00;;;;;;;;;;;269,44;21,04;0;320;32,88;12;2;GFT - WHITE LABEL;02/12/2025 00:00;76
477072;1046;1366;0;22124966;689;TAB AUTO WL RED FUNCIONARIO;AUTOMOVEIS;46000;46000;3553;CREDITO AUTO 46;01/12/2025;01/12/2025;01/12/2025;01/12/2025;BA;ANDAMENTO;;003044;17278571000195;GFT PROMOTORA DE VENDAS LTDA;3044;GFT PROMOTORA - GFT;18;SANDRO;1;1;29;369,93;154,93;184;12,1;18,9;0;20/01/2026 00:00;SC1;;;;;;;;;;;154,93;12,1;0;184;18,9;12;2;GFT - WHITE LABEL;02/12/2025 00:00;76
478385;314;529;0;22126237;963;TAB MOTO 71 A 84M ;MOTOCICLETAS;20000;20000;9106;CARTA DE CRÉDITO - MOTO 20;06/12/2025;06/12/2025;06/12/2025;06/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;2;;;;;;;;;06/12/2025 00:00;N00;;;;;;;;;;;68;9,52;0;540;37,12;25;2;GFT - REPRESENTANTE;09/12/2025 00:00;84
478395;1042;974;0;22126247;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;50960;50960;3405;CREDITO AUTO 49;06/12/2025;06/12/2025;06/12/2025;06/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;1;29;996,16;101,92;840,84;14,98;38,42;0;13/01/2026 00:00;SC1;;;;;;;;;;;101,92;14,98;0;840,84;38,42;20;2;GFT - REPRESENTANTE;09/12/2025 00:00;68
478570;1048;1810;0;22126418;969;TAB AUTOS 71 A 84M RED ;AUTOMOVEIS;30000;30000;3592;CREDITO AUTO 30;08/12/2025;08/12/2025;08/12/2025;09/12/2025;SP;ANDAMENTO;;003812;12345678909;GFT PROMOTORA DE VENDAS LTDA*vendas 193;3044;GFT PROMOTORA - GFT;18;SANDRO;1;1;29;243,9;18,15;205,02;7,32;13,41;0;13/01/2026 00:00;SC1;;;;;;;;;;;18,15;7,32;0;205,02;13,41;22;2;GFT - VENDA;10/12/2025 00:00;82
478847;610;660;0;22126681;780;IMOVEL LINEAR - RED ;IMOVEIS ;252489,2;252489,21;3388;CRÉDITO IMÓVEL 230;09/12/2025;09/12/2025;09/12/2025;09/12/2025;SP;ANDAMENTO;;003454;12345678909;GFT PROMOTORA DE VENDAS VENDA 162;3044;GFT PROMOTORA - GFT;18;SANDRO;3;;;;;;;;;09/12/2025 00:00;N00;;;;;;;;;;;363,57;84,84;0;2196,6;111,96;21;2;GFT - VENDA;10/12/2025 00:00;179
479801;314;616;0;22127594;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;17000;17000;9103;CARTA DE CRÉDITO - MOTO 17;13/12/2025;13/12/2025;13/12/2025;15/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;23/12/2025 00:00;SC0;;;;;;;;;;;28,9;4,05;0;229,5;17,17;25;2;GFT - REPRESENTANTE;15/12/2025 00:00;84
479839;1030;1090;0;22127632;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;68833,77;68833,77;3142;CRÉDITO AUTO 60;13/12/2025;13/12/2025;13/12/2025;15/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;1;26;566,13;73,58;444,78;17;30,77;0;16/01/2026 00:00;NN1;;;;;;;;;;;73,58;17;0;444,8;30,77;22;2;GFT - REPRESENTANTE;15/12/2025 00:00;81
481255;314;763;0;22128962;963;TAB MOTO 71 A 84M ;MOTOCICLETAS;17000;17000;9103;CARTA DE CRÉDITO - MOTO 17;20/12/2025;20/12/2025;20/12/2025;20/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;1;26;279,62;28,9;229,5;4,05;17,17;0;28/01/2026 00:00;SC1;;;;;;;;;;;28,9;4,05;0;229,5;17,17;25;2;GFT - REPRESENTANTE;22/12/2025 00:00;84
482269;1038;132;0;22129901;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;47122,63;47122,63;3264;CREDITO AUTO 43;30/12/2025;30/12/2025;30/12/2025;30/12/2025;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;30/12/2025 00:00;N00;;;;;;;;;;;156,97;15,97;0;777,52;34,65;17;2;GFT - REPRESENTANTE;05/01/2026 00:00;59
482389;1047;181;0;22130021;381;AUTO TAB. 1 - PRESTAMISTA;AUTOMOVEIS;40000;40000;3571;CREDITO AUTO 40;02/01/2026;02/01/2026;02/01/2026;02/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;02/01/2026 00:00;N00;;;;;;;;;;;80,52;10,24;0;540;30,41;21;2;GFT - REPRESENTANTE;05/01/2026 00:00;78
484724;610;898;0;22132216;778;TAB1 IMOVEL ;IMOVEIS ;252489,2;252489,21;3388;CRÉDITO IMÓVEL 230;15/01/2026;15/01/2026;15/01/2026;16/01/2026;AM;ANDAMENTO;;004123;30866485000161;PAMELA MATIAS DA SILVA VENDAS 3;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;15/01/2026 00:00;N00;;;;;;;;;;;195,93;28,28;0;1893,67;111,96;21;2;GFT - REPRESENTANTE VENDA;19/01/2026 00:00;178
485377;1042;295;0;22132806;964;TAB AUTOS  ATÉ 70M;AUTOMOVEIS;47840;47840;3402;CREDITO AUTO 46;19/01/2026;19/01/2026;19/01/2026;;AM;ANDAMENTO;;004129;30866485000161;PAMELA MATIAS DA SILVA VENDAS 4;3970;PAMELA - GFT ;18;SANDRO;;0;0;920,4;133,09;736,74;14,5;36,07;0;19/01/2026 00:00;N00;;;;;;;;;;;;;;;;;;GFT - REPRESENTANTE VENDA;;66
485423;1047;736;0;22132848;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;50000;50000;3576;CREDITO AUTO 50;19/01/2026;19/01/2026;19/01/2026;;BA;ANDAMENTO;;004027;26463423000131;JONE RIVES RAMOS ALECRIM vendas 1;3044;GFT PROMOTORA - GFT;18;SANDRO;;0;0;428,02;69,75;323,1;13;22,17;0;19/01/2026 00:00;N00;;;;;;;;;;;;;;;;;;GFT - REPRESENTANTE VENDA;;77
486476;1045;163;0;22133829;965;TAB AUTOS 71 A 84M ;AUTOMOVEIS;54319,2;54319,2;3535;CREDITO AUTO 52;24/01/2026;24/01/2026;24/01/2026;26/01/2026;AM;ANDAMENTO;;004123;30866485000161;PAMELA MATIAS DA SILVA VENDAS 3;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;24/01/2026 00:00;N00;;;;;;;;;;;181,53;15,32;0;744,17;41,29;21;2;GFT - REPRESENTANTE VENDA;27/01/2026 00:00;71
486846;610;678;0;22134158;780;IMOVEL LINEAR - RED ;IMOVEIS ;208578,05;208578,04;3384;CRÉDITO IMÓVEL 190;27/01/2026;27/01/2026;27/01/2026;;SP;ANDAMENTO;;004127;15613087000140;11PONTO11 - CONTACT CENTER LTDA;4127;11PONTO11;18;SANDRO;;0;0;828,98;108,04;604,88;23,57;92,49;0;27/01/2026 00:00;N00;;;;;;;;;;;;;;;;;;GFT - REPRESENTANTE;;177
486973;608;1300;0;22134280;777;TAB7 IMOVEL ;IMOVEIS ;157761,45;157761,46;3071;CARTA DE CREDITO 115 - IMOVEL;27/01/2026;27/01/2026;27/01/2026;28/01/2026;AM;ANDAMENTO;;004123;30866485000161;PAMELA MATIAS DA SILVA VENDAS 3;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;27/01/2026 00:00;N00;;;;;;;;;;;157,76;22,56;0;1262,09;69,39;20;2;GFT - REPRESENTANTE VENDA;29/01/2026 00:00;140
487080;314;953;0;22134381;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;15000;15000;9101;CARTA DE CRÉDITO - MOTO 15;28/01/2026;28/01/2026;28/01/2026;28/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;28/01/2026 00:00;N00;;;;;;;;;;;25,5;3,66;0;202,5;21,27;25;2;GFT - REPRESENTANTE;29/01/2026 00:00;82
450138;1047;951;0;22100907;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;42000;42000;3572;CREDITO AUTO 42;24/07/2025;24/07/2025;24/07/2025;25/07/2025;RS;ANDAMENTO;;003444;12345678909;GFT PROMOTORA DE VENDAS LTDA**vendas 152;3044;GFT PROMOTORA - GFT;18;SANDRO;6;;;;;;;;;24/07/2025 00:00;N00;;;;;;;;;;;127,02;30,24;0;1725,09;112,62;22;2;GFT - VENDA;28/07/2025 00:00;83
450140;1047;954;0;22100909;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;42000;42000;3572;CREDITO AUTO 42;24/07/2025;24/07/2025;24/07/2025;25/07/2025;RS;ANDAMENTO;;003444;12345678909;GFT PROMOTORA DE VENDAS LTDA**vendas 152;3044;GFT PROMOTORA - GFT;18;SANDRO;6;;;;;;;;;24/07/2025 00:00;N00;;;;;;;;;;;127,02;30,24;0;1725,09;112,62;22;2;GFT - VENDA;28/07/2025 00:00;83
450778;800;64;9;22101469;935;TAB PESADOS RED - WL GFT;CAMINHOES / ONIBUS;203434,98;203434,98;3042;CARTA DE CRÉDITO 150-CAMINHÃO;29/07/2025;29/07/2025;29/07/2025;07/08/2025;AM;ANDAMENTO;28/11/2025;003337;59829479000116;BR SOLUCOES FINANCEIRAS LTDA;3337;BR SOLUCOES FINANCEIRAS LTDA;18;SANDRO;1;0;0;1042,79;154,2;854,41;34,18;0;0;28/11/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;28/11/2025 00:00;154,2;34,18;0;854,43;0;18;2;GFT - REPRESENTANTE;08/08/2025 00:00;119
451063;608;996;1;22101716;937;TAB IMOVEL WL - 937 RED;IMOVEIS ;89169,53;89169,53;3061;CARTA DE CREDITO 65 - IMOVEL;30/07/2025;30/07/2025;30/07/2025;04/08/2025;RO;ANDAMENTO;01/12/2025;003337;59829479000116;BR SOLUCOES FINANCEIRAS LTDA;3337;BR SOLUCOES FINANCEIRAS LTDA;18;SANDRO;1;0;0;451,9;53,68;346,16;12,84;39,22;0;01/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;01/12/2025 00:00;84,74;11,61;0;699,09;37,27;20;2;GFT - REPRESENTANTE;05/08/2025 00:00;146
452810;313;587;1;22102340;944;TAB 1 MOTO - WL;MOTOCICLETAS;30000;30000;9100;CARTA DE CRÉDITO - MOTO 30;01/08/2025;01/08/2025;01/08/2025;04/08/2025;RO;ANDAMENTO;01/12/2025;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;0;0;476,69;35,43;411;7,14;23,12;0;01/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;01/12/2025 00:00;35,43;7,14;0;411;23,12;25;2;GFT FILIAL - REPRES VENDA;05/08/2025 00:00;84
452852;608;136;0;22102380;937;TAB IMOVEL WL - 937 RED;IMOVEIS ;89169,53;89169,53;3061;CARTA DE CREDITO 65 - IMOVEL;01/08/2025;01/08/2025;01/08/2025;04/08/2025;RO;ANDAMENTO;;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;4;2;62;414,72;53,68;309,6;12,22;39,22;0;13/01/2026 00:00;NN2;;;;;;;;;;;250,26;48,85;0;1664,42;154,93;20;2;GFT FILIAL - REPRES VENDA;05/08/2025 00:00;146
457623;1036;193;0;22106755;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;85764,72;85764,72;3222;CRÉDITO AUTO 75;27/08/2025;27/08/2025;27/08/2025;27/08/2025;DF;ANDAMENTO;;003766;49552580000119;CAPITAL PRIME - VENDAS 4;3386;CAPITAL PRIME;18;SANDRO;5;;;;;;;;;20/01/2026 00:00;N00;;;;;;;;;;;1388,55;161,65;0;3344,84;183,95;17;2;GFT FILIAL - REPRES VENDA;28/08/2025 00:00;53
458206;1038;145;5;22107295;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;27396,88;27396,88;3246;CREDITO AUTO 25;29/08/2025;29/08/2025;29/08/2025;29/08/2025;RO;ANDAMENTO;30/12/2025;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;0;0;281,65;47,23;213,69;8,68;12,05;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 00:00;44,93;8,26;0;203,27;11,46;20;2;GFT FILIAL - REPRES VENDA;01/09/2025 00:00;63
458265;1038;29;3;22107348;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;27396,88;27396,88;3246;CREDITO AUTO 25;29/08/2025;29/08/2025;29/08/2025;29/08/2025;RO;ANDAMENTO;30/12/2025;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;0;0;281,65;47,23;213,69;8,68;12,05;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 00:00;44,93;8,26;0;203,27;11,46;20;2;GFT FILIAL - REPRES VENDA;01/09/2025 00:00;63
459245;800;15;0;22108225;935;TAB PESADOS RED - WL GFT;CAMINHOES / ONIBUS;271246,63;271246,64;3022;CARTA DE CRÉDITO 200-CAMINHÃO;03/09/2025;03/09/2025;03/09/2025;03/09/2025;PE;ANDAMENTO;;003478;70182571000170;PORTAL NEGOCIOS E SOLUCOES CORRETORA DE ;3478;PORTAL;18;SANDRO;5;;;;;;;;;14/01/2026 00:00;N00;;;;;;;;;;;1084,92;229,19;5,61;5695,86;0;18;2;GFT FILIAL-REPRESENTANTE;04/09/2025 00:00;118
459425;1038;1064;5;22108401;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;27396,88;27396,88;3246;CREDITO AUTO 25;04/09/2025;04/09/2025;04/09/2025;08/09/2025;RO;ANDAMENTO;30/12/2025;003387;49552580000119;CAPITAL PRIME CORRETORA - VENDAS 1;3386;CAPITAL PRIME;18;SANDRO;1;0;0;281,65;47,23;213,69;8,68;12,05;0;30/12/2025 00:00;E00;;;;;;;;;PARCELAS EM ATRASO;30/12/2025 00:00;44,93;8,26;0;203,27;11,46;20;2;GFT FILIAL - REPRES VENDA;09/09/2025 00:00;63
460284;1041;442;0;22109226;928;TAB AUTOS REDUZ - WL 928;AUTOMOVEIS;87822,33;87822,33;3379;CREDITO AUTO 80;09/09/2025;09/09/2025;09/09/2025;10/09/2025;CE;ANDAMENTO;;003815;12345678909;GFT PROMOTORA DE VENDAS LTDA*vendas 196;3044;GFT PROMOTORA - GFT;18;SANDRO;3;2;62;863,64;113,38;685,02;26,61;38,63;0;13/01/2026 00:00;NN2;;;;;;;;;;;324,93;76,26;0;1963,17;110,7;20;2;GFT - VENDA;11/09/2025 00:00;66
487091;314;954;0;22134392;963;TAB MOTO 71 A 84M ;MOTOCICLETAS;18000;18000;9104;CARTA DE CRÉDITO - MOTO 18;28/01/2026;28/01/2026;28/01/2026;28/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;28/01/2026 00:00;N00;;;;;;;;;;;30,6;4,39;0;243;22,64;25;2;GFT - REPRESENTANTE;29/01/2026 00:00;82
487201;1044;665;0;22134501;503;TAB 1 AUTO P - REDUZIDA;AUTOMOVEIS;97760;97760;3522;CREDITO AUTO 94;28/01/2026;28/01/2026;28/01/2026;29/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;28/01/2026 00:00;N00;;;;;;;;;;;97,37;28,35;0;752,75;43;20;2;GFT - REPRESENTANTE;30/01/2026 00:00;69
487217;314;958;0;22134517;62;TAB 1 MOTO - TOTAL;MOTOCICLETAS;20000;20000;9106;CARTA DE CRÉDITO - MOTO 20;28/01/2026;28/01/2026;28/01/2026;29/01/2026;AM;ANDAMENTO;;003970;30866485000161;PAMELA MATIAS DA SILVA;3970;PAMELA - GFT ;18;SANDRO;1;;;;;;;;;28/01/2026 00:00;N00;;;;;;;;;;;34;4,88;0;270;23,56;25;2;GFT - REPRESENTANTE;30/01/2026 00:00;82
